日付,code,name,market,33業種コード,sector,17業種コード,17業種区分,規模コード,規模区分,ticker
20260831,3201,日本毛織,プライム（内国株式）,3100,繊維製品,4,素材・化学,6,TOPIX Small 1,3201.T
20260831,3202,ダイトウボウ,スタンダード（内国株式）,3100,繊維製品,4,素材・化学,-,-,3202.T
20260831,3204,トーア紡コーポレーション,スタンダード（内国株式）,3100,繊維製品,4,素材・化学,-,-,3204.T
20260831,3205,ダイドーリミテッド,スタンダード（内国株式）,3100,繊維製品,4,素材・化学,-,-,3205.T
20260831,3221,ヨシックスホールディングス,プライム（内国株式）,6100,小売業,14,小売,7,TOPIX Small 2,3221.T
20260831,3222,ユナイテッド・スーパーマーケット・ホールディングス,スタンダード（内国株式）,6100,小売業,14,小売,6,TOPIX Small 1,3222.T
20260831,3223,エスエルディー,スタンダード（内国株式）,6100,小売業,14,小売,-,-,3223.T
20260831,3224,ゼネラル・オイスター,グロース（内国株式）,6100,小売業,14,小売,-,-,3224.T
20260831,3231,野村不動産ホールディングス,プライム（内国株式）,8050,不動産業,17,不動産,4,TOPIX Mid400,3231.T
20260831,3232,三重交通グループホールディングス,プライム（内国株式）,8050,不動産業,17,不動産,7,TOPIX Small 2,3232.T
20260831,3236,プロパスト,スタンダード（内国株式）,8050,不動産業,17,不動産,-,-,3236.T
20260831,3237,イントランス,グロース（内国株式）,8050,不動産業,17,不動産,-,-,3237.T
20260831,3238,セントラル総合開発,スタンダード（内国株式）,8050,不動産業,17,不動産,-,-,3238.T
20260831,3241,ウィル,スタンダード（内国株式）,8050,不動産業,17,不動産,-,-,3241.T
20260831,3242,アーバネットコーポレーション,スタンダード（内国株式）,8050,不動産業,17,不動産,-,-,3242.T
20260831,3245,ディア・ライフ,プライム（内国株式）,8050,不動産業,17,不動産,7,TOPIX Small 2,3245.T
20260831,3246,コーセーアールイー,スタンダード（内国株式）,8050,不動産業,17,不動産,-,-,3246.T
20260831,3248,アールエイジ,スタンダード（内国株式）,8050,不動産業,17,不動産,-,-,3248.T
20260831,3252,地主,プライム（内国株式）,8050,不動産業,17,不動産,7,TOPIX Small 2,3252.T
20260831,3261,グランディーズ,グロース（内国株式）,8050,不動産業,17,不動産,-,-,3261.T
20260831,3266,ファンドクリエーショングループ,スタンダード（内国株式）,8050,不動産業,17,不動産,-,-,3266.T
20260831,3267,フィル・カンパニー,スタンダード（内国株式）,2050,建設業,3,建設・資材,7,TOPIX Small 2,3267.T
20260831,3276,ＪＰＭＣ,プライム（内国株式）,8050,不動産業,17,不動産,7,TOPIX Small 2,3276.T
20260831,3277,サンセイランディック,スタンダード（内国株式）,8050,不動産業,17,不動産,-,-,3277.T
20260831,3280,エストラスト,スタンダード（内国株式）,8050,不動産業,17,不動産,-,-,3280.T
20260831,3284,フージャースホールディングス,プライム（内国株式）,8050,不動産業,17,不動産,7,TOPIX Small 2,3284.T
20260831,3286,トラストホールディングス,スタンダード（内国株式）,8050,不動産業,17,不動産,-,-,3286.T
20260831,3288,オープンハウスグループ,プライム（内国株式）,8050,不動産業,17,不動産,4,TOPIX Mid400,3288.T
20260831,3289,東急不動産ホールディングス,プライム（内国株式）,8050,不動産業,17,不動産,4,TOPIX Mid400,3289.T
20260831,3291,飯田グループホールディングス,プライム（内国株式）,8050,不動産業,17,不動産,4,TOPIX Mid400,3291.T
20260831,3293,アズマハウス,スタンダード（内国株式）,8050,不動産業,17,不動産,-,-,3293.T
20260831,3297,東武住販,スタンダード（内国株式）,8050,不動産業,17,不動産,-,-,3297.T
20260831,3299,ムゲンエステート,スタンダード（内国株式）,8050,不動産業,17,不動産,-,-,3299.T
20260831,3300,アンビション　ＤＸ　ホールディングス,グロース（内国株式）,8050,不動産業,17,不動産,-,-,3300.T
20260831,3302,帝国繊維,プライム（内国株式）,3100,繊維製品,4,素材・化学,7,TOPIX Small 2,3302.T
20260831,3306,日本製麻,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-,3306.T
20260831,3315,日本コークス工業,プライム（内国株式）,3300,石油・石炭製品,2,エネルギー資源,7,TOPIX Small 2,3315.T
20260831,3317,フライングガーデン,スタンダード（内国株式）,6100,小売業,14,小売,-,-,3317.T
20260831,3320,クロスプラス,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-,3320.T
20260831,3321,ミタチ産業,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-,3321.T
20260831,3323,レカム,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-,3323.T
20260831,3326,ランシステム,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-,3326.T
20260831,3329,東和フードサービス,スタンダード（内国株式）,6100,小売業,14,小売,-,-,3329.T
20260831,3333,あさひ,プライム（内国株式）,6100,小売業,14,小売,7,TOPIX Small 2,3333.T
20260831,3349,コスモス薬品,プライム（内国株式）,6100,小売業,14,小売,4,TOPIX Mid400,3349.T
20260831,3350,メタプラネット,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-,3350.T
20260831,3352,バッファロー,スタンダード（内国株式）,6100,小売業,14,小売,-,-,3352.T
20260831,3353,メディカル一光グループ,スタンダード（内国株式）,6100,小売業,14,小売,-,-,3353.T
20260831,3355,クリヤマホールディングス,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-,3355.T
20260831,3358,Ｔｒａｉｌｈｅａｄ　Ｇｌｏｂａｌ　Ｈｏｌｄｉｎｇｓ,スタンダード（内国株式）,6100,小売業,14,小売,-,-,3358.T
20260831,3359,ｃｏｔｔａ,グロース（内国株式）,6050,卸売業,13,商社・卸売,-,-,3359.T
20260831,3360,シップヘルスケアホールディングス,プライム（内国株式）,6050,卸売業,13,商社・卸売,4,TOPIX Mid400,3360.T
20260831,3361,トーエル,スタンダード（内国株式）,6100,小売業,14,小売,-,-,3361.T
20260831,3370,フジタコーポレーション,スタンダード（内国株式）,6100,小売業,14,小売,-,-,3370.T
20260831,3371,ソフトクリエイトホールディングス,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,7,TOPIX Small 2,3371.T
20260831,3372,関門海,スタンダード（内国株式）,6100,小売業,14,小売,-,-,3372.T
20260831,3374,内外テック,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-,3374.T
20260831,3375,ＺＯＡ,スタンダード（内国株式）,6100,小売業,14,小売,-,-,3375.T
20260831,3377,バイク王＆カンパニー,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-,3377.T
20260831,3382,セブン＆アイ・ホールディングス,プライム（内国株式）,6100,小売業,14,小売,1,TOPIX Core30,3382.T
20260831,3386,コスモ・バイオ,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-,3386.T
20260831,3387,クリエイト・レストランツ・ホールディングス,プライム（内国株式）,6100,小売業,14,小売,6,TOPIX Small 1,3387.T
20260831,3388,明治電機工業,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2,3388.T
20260831,3391,ツルハホールディングス,プライム（内国株式）,6100,小売業,14,小売,4,TOPIX Mid400,3391.T
20260831,3392,デリカフーズホールディングス,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-,3392.T
20260831,3393,スターティアホールディングス,プライム（内国株式）,6050,卸売業,13,商社・卸売,-,-,3393.T
20260831,3395,サンマルクホールディングス,プライム（内国株式）,6100,小売業,14,小売,6,TOPIX Small 1,3395.T
20260831,3396,フェリシモ,スタンダード（内国株式）,6100,小売業,14,小売,-,-,3396.T
20260831,3397,トリドールホールディングス,プライム（内国株式）,6100,小売業,14,小売,4,TOPIX Mid400,3397.T
20260831,3399,丸千代山岡家,スタンダード（内国株式）,6100,小売業,14,小売,-,-,3399.T
20260831,3401,帝人,プライム（内国株式）,3100,繊維製品,4,素材・化学,4,TOPIX Mid400,3401.T
20260831,3402,東レ,プライム（内国株式）,3100,繊維製品,4,素材・化学,4,TOPIX Mid400,3402.T
20260831,3405,クラレ,プライム（内国株式）,3200,化学,4,素材・化学,4,TOPIX Mid400,3405.T
20260831,3407,旭化成,プライム（内国株式）,3200,化学,4,素材・化学,2,TOPIX Large70,3407.T
20260831,3409,北紡,スタンダード（内国株式）,3100,繊維製品,4,素材・化学,-,-,3409.T
20260831,3415,ＴＯＫＹＯ　ＢＡＳＥ,プライム（内国株式）,6100,小売業,14,小売,7,TOPIX Small 2,3415.T
20260831,3416,ピクスタ,スタンダード（内国株式）,6100,小売業,14,小売,-,-,3416.T
20260831,3417,大木ヘルスケアホールディングス,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-,3417.T
20260831,3418,バルニバービ,グロース（内国株式）,6100,小売業,14,小売,-,-,3418.T
20260831,3420,ケー・エフ・シー,スタンダード（内国株式）,3550,金属製品,3,建設・資材,-,-,3420.T
20260831,3421,稲葉製作所,スタンダード（内国株式）,3550,金属製品,3,建設・資材,7,TOPIX Small 2,3421.T
20260831,3422,Ｊ－ＭＡＸ,スタンダード（内国株式）,3550,金属製品,3,建設・資材,-,-,3422.T
20260831,3423,エスイー,スタンダード（内国株式）,3550,金属製品,3,建設・資材,-,-,3423.T
20260831,3426,アトムリビンテック,スタンダード（内国株式）,3550,金属製品,3,建設・資材,-,-,3426.T
20260831,3431,宮地エンジニアリンググループ,プライム（内国株式）,3550,金属製品,3,建設・資材,6,TOPIX Small 1,3431.T
20260831,3433,トーカロ,プライム（内国株式）,3550,金属製品,3,建設・資材,6,TOPIX Small 1,3433.T
20260831,3434,アルファＣｏ,スタンダード（内国株式）,3550,金属製品,3,建設・資材,-,-,3434.T
20260831,3435,サンコーテクノ,スタンダード（内国株式）,3550,金属製品,3,建設・資材,-,-,3435.T
20260831,3436,ＳＵＭＣＯ,プライム（内国株式）,3550,金属製品,3,建設・資材,4,TOPIX Mid400,3436.T
20260831,3437,特殊電極,スタンダード（内国株式）,3550,金属製品,3,建設・資材,-,-,3437.T
20260831,3439,三ツ知,スタンダード（内国株式）,3550,金属製品,3,建設・資材,-,-,3439.T
20260831,3440,日創グループ,スタンダード（内国株式）,3550,金属製品,3,建設・資材,-,-,3440.T
20260831,3441,山王,スタンダード（内国株式）,3550,金属製品,3,建設・資材,-,-,3441.T
20260831,3443,川田テクノロジーズ,プライム（内国株式）,3550,金属製品,3,建設・資材,7,TOPIX Small 2,3443.T
20260831,3444,菊池製作所,スタンダード（内国株式）,3550,金属製品,3,建設・資材,-,-,3444.T
20260831,3445,ＲＳ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,プライム（内国株式）,3550,金属製品,3,建設・資材,6,TOPIX Small 1,3445.T
20260831,3446,ジェイテックコーポレーション,スタンダード（内国株式）,3550,金属製品,3,建設・資材,-,-,3446.T
20260831,3447,信和,スタンダード（内国株式）,3550,金属製品,3,建設・資材,-,-,3447.T
20260831,3448,清鋼材,PRO Market,3550,金属製品,3,建設・資材,-,-,3448.T
20260831,3449,テクノフレックス,スタンダード（内国株式）,3550,金属製品,3,建設・資材,-,-,3449.T
20260831,3452,ビーロット,スタンダード（内国株式）,8050,不動産業,17,不動産,-,-,3452.T
20260831,3454,ファーストブラザーズ,スタンダード（内国株式）,8050,不動産業,17,不動産,-,-,3454.T
20260831,3457,Ａｎｄ　Ｄｏホールディングス,プライム（内国株式）,8050,不動産業,17,不動産,7,TOPIX Small 2,3457.T
20260831,3461,パルマ,スタンダード（内国株式）,8050,不動産業,17,不動産,-,-,3461.T
20260831,3465,ケイアイスター不動産,プライム（内国株式）,8050,不動産業,17,不動産,6,TOPIX Small 1,3465.T
20260831,3467,アグレ都市デザイン,スタンダード（内国株式）,8050,不動産業,17,不動産,-,-,3467.T
20260831,3469,デュアルタップ,スタンダード（内国株式）,8050,不動産業,17,不動産,-,-,3469.T
20260831,3474,Ｇ－ＦＡＣＴＯＲＹ,グロース（内国株式）,8050,不動産業,17,不動産,-,-,3474.T
20260831,3475,グッドコムアセット,プライム（内国株式）,8050,不動産業,17,不動産,7,TOPIX Small 2,3475.T
20260831,3477,フォーライフ,グロース（内国株式）,8050,不動産業,17,不動産,-,-,3477.T
20260831,3479,ＴＫＰ,グロース（内国株式）,8050,不動産業,17,不動産,-,-,3479.T
20260831,3480,ジェイ・エス・ビー,プライム（内国株式）,8050,不動産業,17,不動産,-,-,3480.T
20260831,3482,ロードスターキャピタル,プライム（内国株式）,8050,不動産業,17,不動産,7,TOPIX Small 2,3482.T
20260831,3483,翔栄,PRO Market,8050,不動産業,17,不動産,-,-,3483.T
20260831,3484,イノベーションホールディングス,スタンダード（内国株式）,8050,不動産業,17,不動産,-,-,3484.T
20260831,3486,グローバル・リンク・マネジメント,プライム（内国株式）,8050,不動産業,17,不動産,-,-,3486.T
20260831,3489,フェイスネットワーク,スタンダード（内国株式）,8050,不動産業,17,不動産,-,-,3489.T
20260831,3490,アズ企画設計,スタンダード（内国株式）,8050,不動産業,17,不動産,-,-,3490.T
20260831,3491,ＧＡ　ｔｅｃｈｎｏｌｏｇｉｅｓ,グロース（内国株式）,8050,不動産業,17,不動産,-,-,3491.T
20260831,3494,マリオン,スタンダード（内国株式）,8050,不動産業,17,不動産,-,-,3494.T
20260831,3495,香陵住販,スタンダード（内国株式）,8050,不動産業,17,不動産,-,-,3495.T
20260831,3496,アズーム,プライム（内国株式）,8050,不動産業,17,不動産,7,TOPIX Small 2,3496.T
20260831,3498,霞ヶ関キャピタル,プライム（内国株式）,8050,不動産業,17,不動産,6,TOPIX Small 1,3498.T
20260831,3501,ＳＵＭＩＮＯＥ,プライム（内国株式）,3100,繊維製品,4,素材・化学,-,-,3501.T
20260831,3512,日本フエルト,スタンダード（内国株式）,3100,繊維製品,4,素材・化学,-,-,3512.T
20260831,3513,イチカワ,スタンダード（内国株式）,3100,繊維製品,4,素材・化学,-,-,3513.T
20260831,3521,テルマー湯ホールディングス,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-,3521.T
20260831,3524,日東製網,スタンダード（内国株式）,3100,繊維製品,4,素材・化学,-,-,3524.T
20260831,3529,アツギ,スタンダード（内国株式）,3100,繊維製品,4,素材・化学,-,-,3529.T
20260831,3536,アクサスホールディングス,スタンダード（内国株式）,6100,小売業,14,小売,-,-,3536.T
20260831,3537,昭栄薬品,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-,3537.T
20260831,3538,ウイルプラスホールディングス,スタンダード（内国株式）,6100,小売業,14,小売,-,-,3538.T
20260831,3539,ＪＭホールディングス,プライム（内国株式）,6100,小売業,14,小売,7,TOPIX Small 2,3539.T
20260831,3542,ベガコーポレーション,グロース（内国株式）,6100,小売業,14,小売,-,-,3542.T
20260831,3543,コメダホールディングス,プライム（内国株式）,6050,卸売業,13,商社・卸売,6,TOPIX Small 1,3543.T
20260831,3544,サツドラホールディングス,スタンダード（内国株式）,6100,小売業,14,小売,-,-,3544.T
20260831,3547,ユニシアホールディングス,スタンダード（内国株式）,6100,小売業,14,小売,7,TOPIX Small 2,3547.T
20260831,3548,バロックジャパンリミテッド,プライム（内国株式）,6100,小売業,14,小売,7,TOPIX Small 2,3548.T
20260831,3549,クスリのアオキホールディングス,スタンダード（内国株式）,6100,小売業,14,小売,4,TOPIX Mid400,3549.T
20260831,3550,スタジオアタオ,グロース（内国株式）,6100,小売業,14,小売,-,-,3550.T
20260831,3551,ダイニック,スタンダード（内国株式）,3100,繊維製品,4,素材・化学,-,-,3551.T
20260831,3553,共和レザー,スタンダード（内国株式）,3200,化学,4,素材・化学,-,-,3553.T
20260831,3556,リネットジャパングループ,グロース（内国株式）,6100,小売業,14,小売,-,-,3556.T
20260831,3557,ユナイテッド＆コレクティブ,グロース（内国株式）,6100,小売業,14,小売,-,-,3557.T
20260831,3558,ジェイドグループ,グロース（内国株式）,6100,小売業,14,小売,-,-,3558.T
20260831,3559,ピーバンドットコム,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-,3559.T
20260831,3560,ほぼ日,スタンダード（内国株式）,6100,小売業,14,小売,-,-,3560.T
20260831,3561,力の源ホールディングス,プライム（内国株式）,6100,小売業,14,小売,7,TOPIX Small 2,3561.T
20260831,3562,Ｎｏ．１,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-,3562.T
20260831,3563,ＦＯＯＤ　＆　ＬＩＦＥ　ＣＯＭＰＡＮＩＥＳ,プライム（内国株式）,6100,小売業,14,小売,4,TOPIX Mid400,3563.T
20260831,3565,アセンテック,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2,3565.T
20260831,3566,ユニフォームネクスト,グロース（内国株式）,6100,小売業,14,小売,-,-,3566.T
20260831,3569,セーレン,プライム（内国株式）,3100,繊維製品,4,素材・化学,6,TOPIX Small 1,3569.T
20260831,3571,ソトー,スタンダード（内国株式）,3100,繊維製品,4,素材・化学,-,-,3571.T
20260831,3577,東海染工,スタンダード（内国株式）,3100,繊維製品,4,素材・化学,-,-,3577.T
20260831,3580,小松マテーレ,プライム（内国株式）,3100,繊維製品,4,素材・化学,7,TOPIX Small 2,3580.T
20260831,3583,オーベクス,スタンダード（内国株式）,3100,繊維製品,4,素材・化学,-,-,3583.T
20260831,3591,ワコールホールディングス,プライム（内国株式）,3100,繊維製品,4,素材・化学,4,TOPIX Mid400,3591.T
20260831,3597,自重堂,スタンダード（内国株式）,3100,繊維製品,4,素材・化学,-,-,3597.T
20260831,3598,山喜,スタンダード（内国株式）,3100,繊維製品,4,素材・化学,-,-,3598.T
20260831,3600,フジックス,スタンダード（内国株式）,3100,繊維製品,4,素材・化学,-,-,3600.T
20260831,3607,クラウディアホールディングス,スタンダード（内国株式）,3100,繊維製品,4,素材・化学,-,-,3607.T
20260831,3608,ＴＳＩホールディングス,プライム（内国株式）,3100,繊維製品,4,素材・化学,6,TOPIX Small 1,3608.T
20260831,3611,マツオカコーポレーション,スタンダード（内国株式）,3100,繊維製品,4,素材・化学,-,-,3611.T
20260831,3612,ワールド,プライム（内国株式）,3100,繊維製品,4,素材・化学,6,TOPIX Small 1,3612.T
20260831,3622,ネットイヤーグループ,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-,3622.T
20260831,3623,ビリングシステム,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-,3623.T
20260831,3624,アクセルマーク,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-,3624.T
20260831,3625,テックファームホールディングス,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-,3625.T
20260831,3626,ＴＩＳＩ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,4,TOPIX Mid400,3626.T
20260831,3627,テクミラホールディングス,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-,3627.T
20260831,3628,データホライゾン,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-,3628.T
20260831,3632,グリーホールディングス,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,7,TOPIX Small 2,3632.T
20260831,3633,ＧＭＯペパボ,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,7,TOPIX Small 2,3633.T
20260831,3634,ソケッツ,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-,3634.T
20260831,3635,コーエーテクモホールディングス,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,4,TOPIX Mid400,3635.T
20260831,3636,三菱総合研究所,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,6,TOPIX Small 1,3636.T
20260831,3639,ボルテージ,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-,3639.T
20260831,3640,電算,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-,3640.T
20260831,3641,パピレス,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-,3641.T
20260831,3645,メディカルネット,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-,3645.T
20260831,3646,駅探,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-,3646.T
20260831,3647,アスリナ,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-,3647.T
20260831,3648,ＡＧＳ,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-,3648.T
20260831,3649,ファインデックス,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,7,TOPIX Small 2,3649.T
20260831,3652,ディジタルメディアプロフェッショナル,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-,3652.T
20260831,3653,モルフォ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-,3653.T
20260831,3656,ＫＬａｂ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,7,TOPIX Small 2,3656.T
20260831,3657,ポールトゥウィンホールディングス,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,7,TOPIX Small 2,3657.T
20260831,3659,ネクソン,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,4,TOPIX Mid400,3659.T
20260831,3660,アイスタイル,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,6,TOPIX Small 1,3660.T
20260831,3661,エムアップホールディングス,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,6,TOPIX Small 1,3661.T
20260831,3662,エイチームホールディングス,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,7,TOPIX Small 2,3662.T
20260831,3663,セルシス,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,7,TOPIX Small 2,3663.T
20260831,3664,ＷＩＺＥ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-,3664.T
20260831,3665,エニグモ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,7,TOPIX Small 2,3665.T
20260831,3667,ｅｎｉｓｈ,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-,3667.T
20260831,3668,コロプラ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,6,TOPIX Small 1,3668.T
20260831,3670,協立情報通信,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-,3670.T
20260831,3671,ソフトマックス,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-,3671.T
20260831,3672,オルトプラス,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-,3672.T
20260831,3673,ブロードリーフ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,6,TOPIX Small 1,3673.T
20260831,3674,オークファン,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-,3674.T
20260831,3675,クロス・マーケティンググループ,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-,3675.T
20260831,3676,デジタルハーツホールディングス,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,7,TOPIX Small 2,3676.T
20260831,3678,メディアドゥ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,7,TOPIX Small 2,3678.T
20260831,3679,じげん,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,7,TOPIX Small 2,3679.T
20260831,3680,ホットリンク,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-,3680.T
20260831,3682,エンカレッジ・テクノロジ,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-,3682.T
20260831,3683,サイバーリンクス,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-,3683.T
20260831,3686,ディー・エル・イー,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-,3686.T
20260831,3687,フィックスターズ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,7,TOPIX Small 2,3687.T
20260831,3690,イルグルム,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-,3690.T
20260831,3691,デジタルプラス,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-,3691.T
20260831,3692,ＦＦＲＩセキュリティ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-,3692.T
20260831,3694,オプティム,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,7,TOPIX Small 2,3694.T
20260831,3695,ＧＭＯプロダクトプラットフォーム,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-,3695.T
20260831,3696,セレス,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,7,TOPIX Small 2,3696.T
20260831,3697,ＳＨＩＦＴ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,4,TOPIX Mid400,3697.T
20260831,3698,ＣＲＩ・ミドルウェア,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-,3698.T
20260831,3708,特種東海製紙,プライム（内国株式）,3150,パルプ・紙,4,素材・化学,7,TOPIX Small 2,3708.T
20260831,3710,ジョルダン,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-,3710.T
20260831,3712,情報企画,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-,3712.T
20260831,3719,ＡＩストーム,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-,3719.T
20260831,3723,日本ファルコム,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-,3723.T
20260831,3726,フォーシーズＨＤ,スタンダード（内国株式）,6100,小売業,14,小売,-,-,3726.T
20260831,3727,アプリックス,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-,3727.T
20260831,3733,ソフトウェア・サービス,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-,3733.T
20260831,3741,セック,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,7,TOPIX Small 2,3741.T
20260831,3744,サイオス,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-,3744.T
20260831,3747,インタートレード,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-,3747.T
20260831,3750,ＡＤＲバイオメディカルホールディングス,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-,3750.T
20260831,3753,フライトソリューションズ,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-,3753.T
20260831,3758,アエリア,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-,3758.T
20260831,3760,ケイブ,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-,3760.T
20260831,3762,テクマトリックス,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,6,TOPIX Small 1,3762.T
20260831,3763,プロシップ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,7,TOPIX Small 2,3763.T
20260831,3765,ガンホー・オンライン・エンターテイメント,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,6,TOPIX Small 1,3765.T
20260831,3766,システムズ・デザイン,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-,3766.T
20260831,3768,リスクモンスター,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-,3768.T
20260831,3769,ＧＭＯペイメントゲートウェイ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,4,TOPIX Mid400,3769.T
20260831,3771,システムリサーチ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,7,TOPIX Small 2,3771.T
20260831,3772,ウェルス・マネジメント,スタンダード（内国株式）,8050,不動産業,17,不動産,-,-,3772.T
20260831,3773,アドバンスト・メディア,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-,3773.T
20260831,3774,インターネットイニシアティブ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,4,TOPIX Mid400,3774.T
